NetbiosName,Name,Manufacturer,Family,CPUKey
B5942198,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B-CZC8358Q8R,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,GenuineIntel,198,000906EA
B5567109,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B3501692,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5942214,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
V2000203,Intel(R) Xeon(R) CPU E5-2650 v4 @ 2.20GHz,GenuineIntel,1,000406F1
V2000195,Intel(R) Xeon(R) CPU E5-2650 v4 @ 2.20GHz,GenuineIntel,1,000406F1
B5463152,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B5569245,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B5569246,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B7601913,Intel(R) Core(TM) i5-6400T CPU @ 2.20GHz,GenuineIntel,205,000506E3
B7601075,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B5569247,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5569248,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B5569249,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B8201745,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B3501693,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B3101661,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B3101609,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B7601694,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5476475,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B7601464,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5571065,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B7601463,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B7601737,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B3101605-NEW,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B5812100,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5495931,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B5476383,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5814176-NEW,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B3501696,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B3601317,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5476386,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5407055,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
V2000009,Intel(R) Xeon(R) CPU E5-2650 v4 @ 2.20GHz,GenuineIntel,1,000406F1
V2000009,Intel(R) Xeon(R) CPU E5-2650 v4 @ 2.20GHz,GenuineIntel,1,000406F1
V2000009,Intel(R) Xeon(R) CPU E5-2650 v4 @ 2.20GHz,GenuineIntel,1,000406F1
B3201552,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B3101684,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B3101606,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B3101757,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B3101628,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B3801786,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B1301325,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B5814197,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B7601869,Intel(R) Core(TM) i5-6400T CPU @ 2.20GHz,GenuineIntel,205,000506E3
B5407032,Intel(R) Core(TM) i3-4100M CPU @ 2.50GHz,GenuineIntel,206,000306C3
B5308034,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B5587033,Intel(R) Core(TM) i3-4100M CPU @ 2.50GHz,GenuineIntel,206,000306C3
B5872050-OLD,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B5577024,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B5488008,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,GenuineIntel,205,000306D4
B3201756,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B3201761,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B7601461,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B3101607-NEW,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B8301979,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B5559008,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B5693020,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B8302196,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B3601506,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B8302211,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B8302212,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B3101619,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B8302209,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5934067,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B3201921,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5452281,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B5436073,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B3101612,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5436072,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B7602235,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5945298,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5478262,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B8302195,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B5892035,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5542040,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B7602232,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B7602233,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B7602234,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B7602225,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B7602226,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B7602224,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B7602223,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B7602227,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5934068,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5556114,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,GenuineIntel,198,000906EA
B5851072,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B7602228,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B7602230,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B7602229,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B7602231,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5569250,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B5471314,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5478020,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5452191,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,GenuineIntel,198,000906EA
B5805011,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5472216,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B5809029,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B5472215,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B7601698,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B3101630,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B3101715,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B3601379,Intel(R) Core(TM) i7-6500U CPU @ 2.50GHz,GenuineIntel,198,000406E3
B3101932,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5504007,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B5460190,Intel(R) Core(TM) i5-8500 CPU @ 3.00GHz,GenuineIntel,205,000906EA
B5942058-OLD,Intel(R) Core(TM) i7-6500U CPU @ 2.50GHz,GenuineIntel,198,000406E3
B3601084-NEW,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B3201775,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B8601265-NEW,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5495814,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B7602252,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5845005,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B5970024,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B5856014,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5702014,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5014020,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B5407065,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5449248,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5814123,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5407064,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B8302213,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5222038,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5892037,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B6601459,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B6601458,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B5407062,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,GenuineIntel,198,000906EA
B5260022,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5260021,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5569252,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B5569253,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B8601155,Intel(R) Core(TM) i7-6500U CPU @ 2.50GHz,GenuineIntel,198,000406E3
B8201613,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B8201608,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B8201617,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B8601170-NEW,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B7601747,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B7601745-NEW,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B8301424,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B7601750,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B8201583,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B8201089,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5734001,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B8301426,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B8101616,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5557151,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B8201659-NEW,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B8201170,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B8101625,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B8101623,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B8301479,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5180090,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5308015,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5507002,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B5154008,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B8301828,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B5495797,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B8301408,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5969007,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5476233,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B7601763,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B5476448,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5946107-NEW,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B8301685,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B8201339,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B8201926,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B3601022,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B8301421,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B6601460,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5452285,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,GenuineIntel,198,000906EA
B5452286,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,GenuineIntel,198,000906EA
B5916005,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,GenuineIntel,198,000906EA
B3502093,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B5482031,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B3601501,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5988115,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B3601500,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5803018,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B8201393,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B8201362,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B8201398,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B8201370,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B8201400,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B8201689,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B8201376,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B8201591,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B8201395,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B8201577,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B8201392,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B8201373,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B8201588,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B8201397,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B8201374,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B8201380,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B7601678,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B8201390,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B5569254,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B5569255,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B8201371,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B5541349,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,GenuineIntel,198,000906EA
B8301388,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5946786,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5544196,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5407037,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5766102,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5888222,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5900022,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5225016,Intel(R) Core(TM) i7-6700 CPU @ 3.40GHz,GenuineIntel,198,000506E3
B5544205,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B3201380,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B5482007,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B5864429,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5476400,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5476439,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5794022,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5541238,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz,GenuineIntel,205,000506E3
B-5CG9512QDQ,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5681010,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5150411,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B-5CG9512QDR,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B-5CG9512QDM,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5452290,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,GenuineIntel,198,000906EA
B5452287,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,GenuineIntel,198,000906EA
B3601502,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,GenuineIntel,198,000906EA
B5444055,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,GenuineIntel,198,000906EA
B5478272,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B7602021,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5693047,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B5693048,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B7602236,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B7602261,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5221044,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B7602260,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B8302214,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B7602259,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5693049,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,GenuineIntel,198,000906EA
B5863036,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B5831194,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5915048,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5840049,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5861028,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5946106,Intel(R) Core(TM) i7-6500U CPU @ 2.50GHz,GenuineIntel,198,000406E3
B5144028,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B5383090,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B5812123,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5001080,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5504012,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5436009,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B7602254,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B-5CG9512QDP,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B8201657,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5735109,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5383001,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,GenuineIntel,206,000406E3
B5818005,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,GenuineIntel,205,000306D4
B5595283,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5569256,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B5569257,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B5739009,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5739011,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5275040,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5577093,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5814068,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5478267,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5541375,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5577095,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5460192,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,GenuineIntel,198,000906EA
B5452306,Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,GenuineIntel,198,000806EC
B3601508,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B7602258,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5803019,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B5803020,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
